date,store_id,product_code,product_name,main_category,sub_category,unit,stock_level,sales_quantity,expiration_days_left,ordered_quantity
2023-05,S001,P011,세파클러캡슐,전문의약품,항생제,box,15,12,383,12
2023-05,S001,P020,후시딘연고,일반의약품,외용제,tube,11,8,218,9
2023-05,S001,P019,케토톱패취,일반의약품,외용제,pack,24,25,211,26
2023-05,S001,P008,디오코정(로사르탄),전문의약품,고혈압_치료제,box,10,10,362,10
2023-05,S001,P006,베아제정,일반의약품,소화제,box,43,31,248,30
2023-05,S001,P001,타이레놀정 500mg,일반의약품,해열진통제,box,10,9,256,9
2023-05,S001,P005,훼스탈플러스정,일반의약품,소화제,box,16,14,238,14
2023-05,S001,P004,콜대원코프시럽,일반의약품,감기약,bottle,14,11,261,12
2023-05,S001,P003,판콜에이스캡슐,일반의약품,감기약,box,9,9,249,9
2023-05,S001,P024,손소독제겔,의약외품,손소독제,bottle,6,6,215,6
2023-05,S001,P007,스멕타현탁액,일반의약품,지사제,sachet,13,13,273,12
2023-05,S001,P013,옥시코돈서방정,전문의약품,진통소염제,box,15,11,370,12
2023-05,S001,P018,마그밀정,일반의약품,변비약,box,18,20,231,19
2023-05,S001,P002,펜잘큐정,일반의약품,해열진통제,box,16,12,248,13
2023-05,S002,P003,판콜에이스캡슐,일반의약품,감기약,box,22,17,297,17
2023-05,S001,P022,리스테린오랄린스,의약외품,구강청결제,bottle,4,4,233,4
2023-05,S001,P021,센소다인치약,의약외품,구강청결제,bottle,23,17,192,15
2023-05,S002,P011,세파클러캡슐,전문의약품,항생제,box,11,8,388,8
2023-05,S002,P010,리포바이오틴정,전문의약품,기타_전문의약품,box,14,15,373,14
2023-05,S002,P009,아마릴정(글리메피리드),전문의약품,당뇨병_치료제,box,21,17,331,18
2023-05,S002,P008,디오코정(로사르탄),전문의약품,고혈압_치료제,box,16,18,336,17
2023-05,S002,P007,스멕타현탁액,일반의약품,지사제,sachet,12,9,258,9
2023-05,S002,P006,베아제정,일반의약품,소화제,box,8,8,191,7
2023-05,S002,P005,훼스탈플러스정,일반의약품,소화제,box,10,10,284,11
2023-05,S002,P004,콜대원코프시럽,일반의약품,감기약,bottle,17,20,299,22
2023-05,S002,P014,덱시부프로펜정,전문의약품,진통소염제,box,12,11,361,11
2023-05,S002,P002,펜잘큐정,일반의약품,해열진통제,box,11,12,206,13
2023-05,S002,P001,타이레놀정 500mg,일반의약품,해열진통제,box,24,21,230,19
2023-05,S001,P028,알레그라정(펙소페나딘),일반의약품,알레르기약,box,25,22,210,23
2023-05,S001,P027,지르텍정(세티리진),일반의약품,알레르기약,box,17,19,312,21
2023-05,S001,P026,전자체온계,의약외품,체온계,box,5,6,286,6
2023-05,S001,P025,밴드에이드혼합형,의약외품,밴드_반창고,box,10,8,272,8
2023-05,S001,P023,일회용마스크 KF94,의약외품,마스크,box,19,14,179,14
2023-05,S002,P012,클라리스로마이신정,전문의약품,항생제,box,19,15,329,14
2023-06,S003,P006,베아제정,일반의약품,소화제,box,15,15,264,16
2023-06,S003,P004,콜대원코프시럽,일반의약품,감기약,bottle,6,6,344,6
2023-06,S002,P013,옥시코돈서방정,전문의약품,진통소염제,box,11,9,314,9
2023-06,S003,P005,훼스탈플러스정,일반의약품,소화제,box,31,26,240,28
2023-06,S003,P001,타이레놀정 500mg,일반의약품,해열진통제,box,15,12,183,13
2023-06,S003,P008,디오코정(로사르탄),전문의약품,고혈압_치료제,box,6,7,335,7
2023-06,S003,P003,판콜에이스캡슐,일반의약품,감기약,box,10,10,188,11
2023-06,S003,P002,펜잘큐정,일반의약품,해열진통제,box,24,18,255,18
2023-06,S002,P021,센소다인치약,의약외품,구강청결제,bottle,23,25,237,24
2023-06,S002,P022,리스테린오랄린스,의약외품,구강청결제,bottle,25,18,229,18
2023-06,S002,P025,밴드에이드혼합형,의약외품,밴드_반창고,box,52,37,214,35
2023-06,S002,P020,후시딘연고,일반의약품,외용제,tube,20,18,281,16
2023-06,S002,P019,케토톱패취,일반의약품,외용제,pack,32,26,243,28
2023-06,S002,P018,마그밀정,일반의약품,변비약,box,34,28,180,29
2023-06,S003,P007,스멕타현탁액,일반의약품,지사제,sachet,27,26,237,28
2023-06,S003,P018,마그밀정,일반의약품,변비약,box,19,15,168,14
2023-06,S002,P017,카베진코와알파정,일반의약품,소화제,box,38,29,200,26
2023-06,S002,P027,지르텍정(세티리진),일반의약품,알레르기약,box,47,45,234,47
2023-06,S002,P024,손소독제겔,의약외품,손소독제,bottle,17,16,267,17
2023-06,S003,P019,케토톱패취,일반의약품,외용제,pack,42,33,198,36
2023-06,S003,P010,리포바이오틴정,전문의약품,기타_전문의약품,box,6,5,394,5
2023-06,S002,P026,전자체온계,의약외품,체온계,box,6,6,249,6
2023-06,S003,P020,후시딘연고,일반의약품,외용제,tube,41,30,256,31
2023-06,S003,P028,알레그라정(펙소페나딘),일반의약품,알레르기약,box,9,9,222,10
2023-06,S003,P027,지르텍정(세티리진),일반의약품,알레르기약,box,24,20,197,22
2023-06,S003,P026,전자체온계,의약외품,체온계,box,10,8,230,8
2023-06,S003,P025,밴드에이드혼합형,의약외품,밴드_반창고,box,15,15,223,16
2023-06,S003,P024,손소독제겔,의약외품,손소독제,bottle,20,17,212,17
2023-06,S003,P022,리스테린오랄린스,의약외품,구강청결제,bottle,8,8,286,8
2023-06,S003,P021,센소다인치약,의약외품,구강청결제,bottle,13,11,267,12
2023-06,S003,P009,아마릴정(글리메피리드),전문의약품,당뇨병_치료제,box,7,6,408,5
2023-06,S003,P017,카베진코와알파정,일반의약품,소화제,box,16,15,303,16
2023-06,S003,P016,아세트아미노펜시럽,일반의약품,해열진통제,bottle,20,19,197,20
2023-06,S003,P015,란소프라졸캡슐,전문의약품,소화성궤양제,box,17,13,336,13
2023-06,S003,P014,덱시부프로펜정,전문의약품,진통소염제,box,11,13,353,12
2023-06,S003,P013,옥시코돈서방정,전문의약품,진통소염제,box,11,13,313,14
2023-06,S003,P012,클라리스로마이신정,전문의약품,항생제,box,10,10,345,10
2023-06,S003,P011,세파클러캡슐,전문의약품,항생제,box,6,8,346,8
2023-06,S002,P016,아세트아미노펜시럽,일반의약품,해열진통제,bottle,16,16,179,17
2023-06,S002,P028,알레그라정(펙소페나딘),일반의약품,알레르기약,box,49,40,177,44
2023-06,S001,P001,타이레놀정 500mg,일반의약품,해열진통제,box,14,10,237,10
2023-06,S001,P006,베아제정,일반의약품,소화제,box,35,31,265,34
2023-06,S001,P008,디오코정(로사르탄),전문의약품,고혈압_치료제,box,13,11,376,12
2023-06,S001,P017,카베진코와알파정,일반의약품,소화제,box,24,19,256,18
2023-06,S001,P020,후시딘연고,일반의약품,외용제,tube,15,11,165,10
2023-06,S001,P016,아세트아미노펜시럽,일반의약품,해열진통제,bottle,5,5,155,5
2023-06,S001,P015,란소프라졸캡슐,전문의약품,소화성궤양제,box,22,16,320,15
2023-06,S001,P014,덱시부프로펜정,전문의약품,진통소염제,box,6,6,352,6
2023-06,S001,P013,옥시코돈서방정,전문의약품,진통소염제,box,12,12,328,11
2023-06,S001,P009,아마릴정(글리메피리드),전문의약품,당뇨병_치료제,box,10,9,383,9
2023-06,S001,P012,클라리스로마이신정,전문의약품,항생제,box,8,9,335,10
2023-06,S001,P007,스멕타현탁액,일반의약품,지사제,sachet,13,11,225,12
2023-06,S001,P004,콜대원코프시럽,일반의약품,감기약,bottle,12,10,213,10
2023-06,S001,P019,케토톱패취,일반의약품,외용제,pack,37,36,273,38
2023-06,S001,P002,펜잘큐정,일반의약품,해열진통제,box,17,13,231,14
2023-06,S001,P003,판콜에이스캡슐,일반의약품,감기약,box,12,9,231,9
2023-06,S002,P014,덱시부프로펜정,전문의약품,진통소염제,box,9,9,367,9
2023-06,S001,P005,훼스탈플러스정,일반의약품,소화제,box,17,13,207,13
2023-06,S002,P015,란소프라졸캡슐,전문의약품,소화성궤양제,box,13,14,351,14
2023-06,S001,P011,세파클러캡슐,전문의약품,항생제,box,16,12,352,11
2023-06,S002,P004,콜대원코프시럽,일반의약품,감기약,bottle,29,21,226,20
2023-06,S001,P010,리포바이오틴정,전문의약품,기타_전문의약품,box,16,13,373,13
2023-06,S001,P018,마그밀정,일반의약품,변비약,box,20,21,197,20
2023-06,S001,P021,센소다인치약,의약외품,구강청결제,bottle,21,19,248,21
2023-06,S002,P011,세파클러캡슐,전문의약품,항생제,box,7,7,350,7
2023-06,S002,P010,리포바이오틴정,전문의약품,기타_전문의약품,box,14,16,378,16
2023-06,S002,P009,아마릴정(글리메피리드),전문의약품,당뇨병_치료제,box,18,20,313,19
2023-06,S002,P008,디오코정(로사르탄),전문의약품,고혈압_치료제,box,16,17,354,18
2023-06,S002,P007,스멕타현탁액,일반의약품,지사제,sachet,12,10,190,10
2023-06,S002,P006,베아제정,일반의약품,소화제,box,12,9,298,10
2023-06,S002,P005,훼스탈플러스정,일반의약품,소화제,box,10,11,315,11
2023-06,S002,P012,클라리스로마이신정,전문의약품,항생제,box,22,17,347,19
2023-06,S001,P022,리스테린오랄린스,의약외품,구강청결제,bottle,6,5,198,5
2023-06,S002,P001,타이레놀정 500mg,일반의약품,해열진통제,box,27,28,165,29
2023-06,S001,P028,알레그라정(펙소페나딘),일반의약품,알레르기약,box,21,16,186,15
2023-06,S001,P027,지르텍정(세티리진),일반의약품,알레르기약,box,13,16,273,15
2023-06,S001,P026,전자체온계,의약외품,체온계,box,8,7,188,7
2023-06,S001,P025,밴드에이드혼합형,의약외품,밴드_반창고,box,9,9,199,9
2023-06,S001,P024,손소독제겔,의약외품,손소독제,bottle,6,5,257,5
2023-06,S002,P003,판콜에이스캡슐,일반의약품,감기약,box,25,20,258,21
2023-06,S002,P002,펜잘큐정,일반의약품,해열진통제,box,15,12,220,13
2023-07,S002,P025,밴드에이드혼합형,의약외품,밴드_반창고,box,42,43,131,39
2023-07,S003,P004,콜대원코프시럽,일반의약품,감기약,bottle,8,7,255,7
2023-07,S003,P003,판콜에이스캡슐,일반의약품,감기약,box,12,10,222,10
2023-07,S002,P014,덱시부프로펜정,전문의약품,진통소염제,box,11,9,348,10
2023-07,S003,P001,타이레놀정 500mg,일반의약품,해열진통제,box,19,15,231,15
2023-07,S002,P028,알레그라정(펙소페나딘),일반의약품,알레르기약,box,40,32,281,32
2023-07,S002,P027,지르텍정(세티리진),일반의약품,알레르기약,box,54,40,238,37
2023-07,S003,P005,훼스탈플러스정,일반의약품,소화제,box,37,30,251,28
2023-07,S003,P002,펜잘큐정,일반의약품,해열진통제,box,23,22,246,20
2023-07,S002,P022,리스테린오랄린스,의약외품,구강청결제,bottle,15,18,287,20
2023-07,S002,P021,센소다인치약,의약외품,구강청결제,bottle,23,22,218,24
2023-07,S002,P024,손소독제겔,의약외품,손소독제,bottle,22,17,298,18
2023-07,S002,P020,후시딘연고,일반의약품,외용제,tube,17,17,176,16
2023-07,S002,P019,케토톱패취,일반의약품,외용제,pack,28,31,297,32
2023-07,S002,P018,마그밀정,일반의약품,변비약,box,27,20,280,18
2023-07,S002,P017,카베진코와알파정,일반의약품,소화제,box,29,27,289,29
2023-07,S002,P016,아세트아미노펜시럽,일반의약품,해열진통제,bottle,16,18,196,17
2023-07,S002,P026,전자체온계,의약외품,체온계,box,5,5,261,5
2023-07,S003,P007,스멕타현탁액,일반의약품,지사제,sachet,27,32,242,34
2023-07,S003,P008,디오코정(로사르탄),전문의약품,고혈압_치료제,box,10,8,306,8
2023-07,S003,P009,아마릴정(글리메피리드),전문의약품,당뇨병_치료제,box,5,6,322,5
2023-07,S003,P018,마그밀정,일반의약품,변비약,box,20,19,282,19
2023-07,S003,P025,밴드에이드혼합형,의약외품,밴드_반창고,box,11,14,267,14
2023-07,S003,P024,손소독제겔,의약외품,손소독제,bottle,17,17,230,16
2023-07,S003,P022,리스테린오랄린스,의약외품,구강청결제,bottle,8,9,241,8
2023-07,S003,P028,알레그라정(펙소페나딘),일반의약품,알레르기약,box,8,9,277,9
2023-07,S003,P021,센소다인치약,의약외품,구강청결제,bottle,9,11,200,11
2023-07,S003,P020,후시딘연고,일반의약품,외용제,tube,39,33,291,35
2023-07,S003,P019,케토톱패취,일반의약품,외용제,pack,45,36,216,33
2023-07,S003,P014,덱시부프로펜정,전문의약품,진통소염제,box,11,10,348,10
2023-07,S003,P017,카베진코와알파정,일반의약품,소화제,box,17,15,226,16
2023-07,S003,P016,아세트아미노펜시럽,일반의약품,해열진통제,bottle,26,23,217,22
2023-07,S003,P015,란소프라졸캡슐,전문의약품,소화성궤양제,box,19,15,333,16
2023-07,S003,P013,옥시코돈서방정,전문의약품,진통소염제,box,14,16,309,15
2023-07,S003,P012,클라리스로마이신정,전문의약품,항생제,box,9,10,375,10
2023-07,S003,P011,세파클러캡슐,전문의약품,항생제,box,10,9,386,10
2023-07,S003,P010,리포바이오틴정,전문의약품,기타_전문의약품,box,8,6,392,6
2023-07,S002,P015,란소프라졸캡슐,전문의약품,소화성궤양제,box,11,12,346,13
2023-07,S003,P006,베아제정,일반의약품,소화제,box,18,17,250,15
2023-07,S001,P024,손소독제겔,의약외품,손소독제,bottle,5,5,187,5
2023-07,S003,P026,전자체온계,의약외품,체온계,box,11,9,294,9
2023-07,S001,P001,타이레놀정 500mg,일반의약품,해열진통제,box,9,9,238,8
2023-07,S001,P017,카베진코와알파정,일반의약품,소화제,box,30,22,263,22
2023-07,S001,P016,아세트아미노펜시럽,일반의약품,해열진통제,bottle,7,6,275,5
2023-07,S001,P015,란소프라졸캡슐,전문의약품,소화성궤양제,box,14,15,365,16
2023-07,S001,P014,덱시부프로펜정,전문의약품,진통소염제,box,6,5,375,5
2023-07,S001,P013,옥시코돈서방정,전문의약품,진통소염제,box,11,11,396,10
2023-07,S001,P011,세파클러캡슐,전문의약품,항생제,box,15,13,394,13
2023-07,S001,P010,리포바이오틴정,전문의약품,기타_전문의약품,box,12,14,358,14
2023-07,S001,P012,클라리스로마이신정,전문의약품,항생제,box,7,8,377,8
2023-07,S001,P008,디오코정(로사르탄),전문의약품,고혈압_치료제,box,11,10,313,9
2023-07,S001,P004,콜대원코프시럽,일반의약품,감기약,bottle,14,11,212,11
2023-07,S001,P007,스멕타현탁액,일반의약품,지사제,sachet,13,16,241,16
2023-07,S001,P002,펜잘큐정,일반의약품,해열진통제,box,14,14,216,14
2023-07,S001,P003,판콜에이스캡슐,일반의약품,감기약,box,13,9,255,9
2023-07,S002,P013,옥시코돈서방정,전문의약품,진통소염제,box,10,10,374,11
2023-07,S001,P005,훼스탈플러스정,일반의약품,소화제,box,17,13,242,14
2023-07,S001,P006,베아제정,일반의약품,소화제,box,39,30,233,30
2023-07,S003,P027,지르텍정(세티리진),일반의약품,알레르기약,box,14,17,192,16
2023-07,S001,P009,아마릴정(글리메피리드),전문의약품,당뇨병_치료제,box,11,10,388,10
2023-07,S001,P019,케토톱패취,일반의약품,외용제,pack,45,35,182,33
2023-07,S001,P018,마그밀정,일반의약품,변비약,box,19,23,155,21
2023-07,S001,P021,센소다인치약,의약외품,구강청결제,bottle,22,16,248,16
2023-07,S002,P012,클라리스로마이신정,전문의약품,항생제,box,19,14,384,15
2023-07,S001,P020,후시딘연고,일반의약품,외용제,tube,10,12,262,11
2023-07,S002,P011,세파클러캡슐,전문의약품,항생제,box,12,10,414,10
2023-07,S002,P010,리포바이오틴정,전문의약품,기타_전문의약품,box,22,20,389,22
2023-07,S002,P009,아마릴정(글리메피리드),전문의약품,당뇨병_치료제,box,19,19,328,20
2023-07,S002,P006,베아제정,일반의약품,소화제,box,11,10,194,11
2023-07,S002,P005,훼스탈플러스정,일반의약품,소화제,box,12,11,235,11
2023-07,S002,P004,콜대원코프시럽,일반의약품,감기약,bottle,27,22,227,20
2023-07,S002,P008,디오코정(로사르탄),전문의약품,고혈압_치료제,box,19,17,385,17
2023-07,S002,P002,펜잘큐정,일반의약품,해열진통제,box,13,15,219,16
2023-07,S002,P001,타이레놀정 500mg,일반의약품,해열진통제,box,21,24,283,24
2023-07,S001,P028,알레그라정(펙소페나딘),일반의약품,알레르기약,box,19,15,290,16
2023-07,S002,P003,판콜에이스캡슐,일반의약품,감기약,box,21,24,293,22
2023-07,S001,P022,리스테린오랄린스,의약외품,구강청결제,bottle,7,5,210,5
2023-07,S001,P027,지르텍정(세티리진),일반의약품,알레르기약,box,20,15,200,15
2023-07,S001,P026,전자체온계,의약외품,체온계,box,7,8,238,8
2023-07,S001,P025,밴드에이드혼합형,의약외품,밴드_반창고,box,7,9,232,9
2023-07,S002,P007,스멕타현탁액,일반의약품,지사제,sachet,10,10,241,11
2023-08,S002,P027,지르텍정(세티리진),일반의약품,알레르기약,box,37,29,263,31
2023-08,S003,P004,콜대원코프시럽,일반의약품,감기약,bottle,6,7,191,7
2023-08,S002,P028,알레그라정(펙소페나딘),일반의약품,알레르기약,box,21,24,245,24
2023-08,S003,P005,훼스탈플러스정,일반의약품,소화제,box,20,25,244,25
2023-08,S003,P001,타이레놀정 500mg,일반의약품,해열진통제,box,16,19,233,19
2023-08,S003,P002,펜잘큐정,일반의약품,해열진통제,box,30,25,171,24
2023-08,S003,P003,판콜에이스캡슐,일반의약품,감기약,box,11,13,226,14
2023-08,S002,P026,전자체온계,의약외품,체온계,box,5,6,273,6
2023-08,S003,P006,베아제정,일반의약품,소화제,box,20,23,230,22
2023-08,S002,P024,손소독제겔,의약외품,손소독제,bottle,16,17,267,16
2023-08,S002,P022,리스테린오랄린스,의약외품,구강청결제,bottle,23,19,173,17
2023-08,S002,P021,센소다인치약,의약외품,구강청결제,bottle,29,21,310,19
2023-08,S002,P020,후시딘연고,일반의약품,외용제,tube,13,14,241,14
2023-08,S002,P019,케토톱패취,일반의약품,외용제,pack,38,35,305,35
2023-08,S002,P018,마그밀정,일반의약품,변비약,box,22,23,230,22
2023-08,S002,P017,카베진코와알파정,일반의약품,소화제,box,24,30,158,27
2023-08,S002,P025,밴드에이드혼합형,의약외품,밴드_반창고,box,39,37,203,35
2023-08,S002,P016,아세트아미노펜시럽,일반의약품,해열진통제,bottle,25,19,218,18
2023-08,S003,P007,스멕타현탁액,일반의약품,지사제,sachet,50,36,150,33
2023-08,S003,P017,카베진코와알파정,일반의약품,소화제,box,16,16,233,16
2023-08,S003,P009,아마릴정(글리메피리드),전문의약품,당뇨병_치료제,box,6,6,390,6
2023-08,S003,P008,디오코정(로사르탄),전문의약품,고혈압_치료제,box,7,7,402,7
2023-08,S003,P027,지르텍정(세티리진),일반의약품,알레르기약,box,15,14,264,13
2023-08,S003,P026,전자체온계,의약외품,체온계,box,10,8,241,8
2023-08,S003,P025,밴드에이드혼합형,의약외품,밴드_반창고,box,23,18,215,18
2023-08,S003,P024,손소독제겔,의약외품,손소독제,bottle,17,20,245,22
2023-08,S002,P015,란소프라졸캡슐,전문의약품,소화성궤양제,box,13,14,340,13
2023-08,S003,P022,리스테린오랄린스,의약외품,구강청결제,bottle,10,8,272,8
2023-08,S003,P021,센소다인치약,의약외품,구강청결제,bottle,10,10,225,10
2023-08,S003,P020,후시딘연고,일반의약품,외용제,tube,31,37,260,39
2023-08,S003,P014,덱시부프로펜정,전문의약품,진통소염제,box,14,12,339,12
2023-08,S003,P018,마그밀정,일반의약품,변비약,box,21,19,206,18
2023-08,S003,P015,란소프라졸캡슐,전문의약품,소화성궤양제,box,13,13,341,14
2023-08,S003,P013,옥시코돈서방정,전문의약품,진통소염제,box,22,16,391,18
2023-08,S003,P012,클라리스로마이신정,전문의약품,항생제,box,16,12,346,12
2023-08,S003,P011,세파클러캡슐,전문의약품,항생제,box,10,10,412,10
2023-08,S003,P010,리포바이오틴정,전문의약품,기타_전문의약품,box,6,5,354,5
2023-08,S003,P016,아세트아미노펜시럽,일반의약품,해열진통제,bottle,23,20,237,20
2023-08,S002,P014,덱시부프로펜정,전문의약품,진통소염제,box,14,10,387,10
2023-08,S002,P003,판콜에이스캡슐,일반의약품,감기약,box,33,26,268,26
2023-08,S003,P019,케토톱패취,일반의약품,외용제,pack,30,31,208,34
2023-08,S002,P013,옥시코돈서방정,전문의약품,진통소염제,box,11,13,424,13
2023-08,S001,P018,마그밀정,일반의약품,변비약,box,24,23,295,23
2023-08,S001,P016,아세트아미노펜시럽,일반의약품,해열진통제,bottle,8,7,219,7
2023-08,S001,P015,란소프라졸캡슐,전문의약품,소화성궤양제,box,16,16,394,15
2023-08,S001,P014,덱시부프로펜정,전문의약품,진통소염제,box,6,6,383,6
2023-08,S001,P013,옥시코돈서방정,전문의약품,진통소염제,box,13,13,356,14
2023-08,S001,P012,클라리스로마이신정,전문의약품,항생제,box,12,9,383,9
2023-08,S001,P011,세파클러캡슐,전문의약품,항생제,box,19,17,367,17
2023-08,S001,P010,리포바이오틴정,전문의약품,기타_전문의약품,box,17,13,387,12
2023-08,S001,P017,카베진코와알파정,일반의약품,소화제,box,26,19,274,17
2023-08,S001,P008,디오코정(로사르탄),전문의약품,고혈압_치료제,box,14,12,385,13
2023-08,S001,P004,콜대원코프시럽,일반의약품,감기약,bottle,17,14,289,13
2023-08,S001,P007,스멕타현탁액,일반의약품,지사제,sachet,15,17,256,18
2023-08,S001,P002,펜잘큐정,일반의약품,해열진통제,box,15,14,294,15
2023-08,S001,P003,판콜에이스캡슐,일반의약품,감기약,box,13,11,259,11
2023-08,S001,P001,타이레놀정 500mg,일반의약품,해열진통제,box,10,12,338,11
2023-08,S001,P005,훼스탈플러스정,일반의약품,소화제,box,17,15,225,14
2023-08,S001,P006,베아제정,일반의약품,소화제,box,40,34,122,37
2023-08,S001,P009,아마릴정(글리메피리드),전문의약품,당뇨병_치료제,box,12,11,350,12
2023-08,S001,P019,케토톱패취,일반의약품,외용제,pack,35,43,195,45
2023-08,S003,P028,알레그라정(펙소페나딘),일반의약품,알레르기약,box,9,8,270,8
2023-08,S001,P021,센소다인치약,의약외품,구강청결제,bottle,18,18,170,17
2023-08,S002,P005,훼스탈플러스정,일반의약품,소화제,box,12,10,236,11
2023-08,S001,P020,후시딘연고,일반의약품,외용제,tube,19,15,220,16
2023-08,S002,P011,세파클러캡슐,전문의약품,항생제,box,7,9,357,9
2023-08,S002,P010,리포바이오틴정,전문의약품,기타_전문의약품,box,22,16,394,15
2023-08,S002,P009,아마릴정(글리메피리드),전문의약품,당뇨병_치료제,box,22,18,365,18
2023-08,S002,P006,베아제정,일반의약품,소화제,box,13,11,197,11
2023-08,S002,P004,콜대원코프시럽,일반의약품,감기약,bottle,35,27,240,28
2023-08,S002,P007,스멕타현탁액,일반의약품,지사제,sachet,12,13,334,13
2023-08,S002,P008,디오코정(로사르탄),전문의약품,고혈압_치료제,box,19,16,304,18
2023-08,S002,P001,타이레놀정 500mg,일반의약품,해열진통제,box,31,26,267,24
2023-08,S001,P028,알레그라정(펙소페나딘),일반의약품,알레르기약,box,17,13,184,13
2023-08,S001,P022,리스테린오랄린스,의약외품,구강청결제,bottle,4,5,264,5
2023-08,S002,P012,클라리스로마이신정,전문의약품,항생제,box,30,22,384,23
2023-08,S001,P027,지르텍정(세티리진),일반의약품,알레르기약,box,15,12,287,13
2023-08,S001,P026,전자체온계,의약외품,체온계,box,7,7,211,7
2023-08,S001,P025,밴드에이드혼합형,의약외품,밴드_반창고,box,13,10,207,10
2023-08,S001,P024,손소독제겔,의약외품,손소독제,bottle,7,6,191,6
2023-08,S002,P002,펜잘큐정,일반의약품,해열진통제,box,19,15,200,14
2023-09,S003,P004,콜대원코프시럽,일반의약품,감기약,bottle,10,8,205,8
2023-09,S003,P003,판콜에이스캡슐,일반의약품,감기약,box,18,14,323,15
2023-09,S002,P013,옥시코돈서방정,전문의약품,진통소염제,box,14,12,354,12
2023-09,S003,P001,타이레놀정 500mg,일반의약품,해열진통제,box,16,19,228,18
2023-09,S002,P028,알레그라정(펙소페나딘),일반의약품,알레르기약,box,36,26,332,26
2023-09,S002,P027,지르텍정(세티리진),일반의약품,알레르기약,box,23,28,238,26
2023-09,S003,P005,훼스탈플러스정,일반의약품,소화제,box,31,27,164,25
2023-09,S003,P002,펜잘큐정,일반의약품,해열진통제,box,38,27,232,27
2023-09,S003,P006,베아제정,일반의약품,소화제,box,27,19,232,17
2023-09,S002,P016,아세트아미노펜시럽,일반의약품,해열진통제,bottle,20,20,248,21
2023-09,S002,P024,손소독제겔,의약외품,손소독제,bottle,18,19,216,19
2023-09,S002,P021,센소다인치약,의약외품,구강청결제,bottle,29,25,183,23
2023-09,S002,P020,후시딘연고,일반의약품,외용제,tube,14,16,268,17
2023-09,S002,P019,케토톱패취,일반의약품,외용제,pack,26,28,156,30
2023-09,S002,P018,마그밀정,일반의약품,변비약,box,25,27,240,28
2023-09,S002,P017,카베진코와알파정,일반의약품,소화제,box,30,27,316,25
2023-09,S002,P025,밴드에이드혼합형,의약외품,밴드_반창고,box,28,33,268,34
2023-09,S002,P026,전자체온계,의약외품,체온계,box,6,6,237,5
2023-09,S003,P007,스멕타현탁액,일반의약품,지사제,sachet,28,27,248,29
2023-09,S003,P017,카베진코와알파정,일반의약품,소화제,box,24,17,200,17
2023-09,S003,P009,아마릴정(글리메피리드),전문의약품,당뇨병_치료제,box,4,5,394,5
2023-09,S003,P008,디오코정(로사르탄),전문의약품,고혈압_치료제,box,10,8,361,7
2023-09,S002,P015,란소프라졸캡슐,전문의약품,소화성궤양제,box,22,18,396,19
2023-09,S003,P027,지르텍정(세티리진),일반의약품,알레르기약,box,11,11,209,12
2023-09,S003,P026,전자체온계,의약외품,체온계,box,8,9,256,9
2023-09,S003,P025,밴드에이드혼합형,의약외품,밴드_반창고,box,19,15,302,15
2023-09,S003,P024,손소독제겔,의약외품,손소독제,bottle,21,17,260,17
2023-09,S003,P022,리스테린오랄린스,의약외품,구강청결제,bottle,11,9,264,9
2023-09,S003,P021,센소다인치약,의약외품,구강청결제,bottle,11,10,247,9
2023-09,S003,P010,리포바이오틴정,전문의약품,기타_전문의약품,box,6,5,341,5
2023-09,S003,P019,케토톱패취,일반의약품,외용제,pack,50,36,275,35
2023-09,S003,P018,마그밀정,일반의약품,변비약,box,19,19,235,17
2023-09,S003,P015,란소프라졸캡슐,전문의약품,소화성궤양제,box,19,17,380,15
2023-09,S003,P014,덱시부프로펜정,전문의약품,진통소염제,box,10,10,354,10
2023-09,S003,P013,옥시코돈서방정,전문의약품,진통소염제,box,18,14,337,15
2023-09,S003,P012,클라리스로마이신정,전문의약품,항생제,box,13,14,364,14
2023-09,S003,P011,세파클러캡슐,전문의약품,항생제,box,13,13,331,14
2023-09,S003,P016,아세트아미노펜시럽,일반의약품,해열진통제,bottle,30,30,244,31
2023-09,S002,P022,리스테린오랄린스,의약외품,구강청결제,bottle,20,21,294,19
2023-09,S003,P020,후시딘연고,일반의약품,외용제,tube,33,28,270,27
2023-09,S002,P002,펜잘큐정,일반의약품,해열진통제,box,22,18,203,19
2023-09,S001,P011,세파클러캡슐,전문의약품,항생제,box,13,15,340,14
2023-09,S001,P018,마그밀정,일반의약품,변비약,box,20,20,237,19
2023-09,S001,P016,아세트아미노펜시럽,일반의약품,해열진통제,bottle,10,8,240,8
2023-09,S001,P015,란소프라졸캡슐,전문의약품,소화성궤양제,box,14,13,385,12
2023-09,S001,P014,덱시부프로펜정,전문의약품,진통소염제,box,6,6,391,7
2023-09,S001,P013,옥시코돈서방정,전문의약품,진통소염제,box,13,13,358,12
2023-09,S001,P012,클라리스로마이신정,전문의약품,항생제,box,13,15,300,16
2023-09,S001,P009,아마릴정(글리메피리드),전문의약품,당뇨병_치료제,box,12,10,379,10
2023-09,S001,P017,카베진코와알파정,일반의약품,소화제,box,28,23,282,21
2023-09,S001,P007,스멕타현탁액,일반의약품,지사제,sachet,10,11,283,12
2023-09,S001,P003,판콜에이스캡슐,일반의약품,감기약,box,11,12,218,11
2023-09,S001,P006,베아제정,일반의약품,소화제,box,38,31,224,32
