date,store_id,product_code,product_name,main_category,sub_category,unit,stock_level,sales_quantity,expiration_days_left,ordered_quantity
2023-11,PHARM01,AN002,펜잘큐정,일반의약품,해열진통제,box,71,42,181,73
2023-11,PHARM02,AC008,파클리탁셀주,전문의약품,항암제,vial,64,37,361,47
2023-11,PHARM01,DG003,가스모틴정,일반의약품,소화제,box,171,58,284,84
2023-11,PHARM02,SA006,소독거즈백,의약외품,방역용품,pack,180,82,195,115
2023-11,PHARM01,MK010,블랙 마스크 중형,의약외품,마스크,pack,44,19,211,31
2023-11,PHARM01,DS006,디아리톨정,일반의약품,지사제,box,110,51,150,67
2023-11,PHARM01,EX010,아크네 스팟겔,일반의약품,외용제,tube,241,87,342,130
2023-11,PHARM01,DM009,시타-메트정,전문의약품,당뇨병_치료제,box,132,60,146,90
2023-11,PHARM01,TH004,수은온도계,의약외품,체온계,unit,113,47,144,63
2023-11,PHARM02,HT002,펜잘큐정,일반의약품,해열진통제,box,110,46,265,78
2023-11,PHARM01,NP001,에스시탈로프람정,전문의약품,정신신경용제,box,85,40,273,64
2023-11,PHARM02,HS001,유한 손소독제 젤,의약외품,손소독제,gel,66,31,128,39
2023-12,PHARM01,BD001,박카스밴드,의약외품,밴드_반창고,box,167,94,172,142
2023-12,PHARM02,BD001,박카스밴드,의약외품,밴드_반창고,box,85,36,192,60
2023-12,PHARM01,OE001,헬스밴드,의약외품,기타_의약외품,box,116,54,287,80
2023-12,PHARM02,PA006,브루펜플러스정,일반의약품,진통소염제,box,108,37,202,49
2023-12,PHARM02,AN002,펜잘큐정,일반의약품,해열진통제,box,33,12,132,17
2023-12,PHARM02,HT005,탁센정,일반의약품,해열진통제,box,181,62,244,104
2023-12,PHARM02,MK003,비말차단 마스크,의약외품,마스크,pack,97,53,235,76
2023-12,PHARM01,SA007,방진마스크,의약외품,방역용품,pack,114,47,269,65
2023-12,PHARM02,OC002,클리오덴트,의약외품,구강청결제,bottle,67,23,164,40
2023-12,PHARM02,SA001,락스플러스 스프레이,의약외품,방역용품,bottle,125,42,95,60
2023-12,PHARM02,DG005,겔포스엠액,일반의약품,소화제,bottle,54,21,202,31
2023-12,PHARM02,NP008,클로자핀정,전문의약품,정신신경용제,box,80,34,203,50
2023-12,PHARM01,TH007,키즈이어체온계,의약외품,체온계,unit,117,41,235,63
2023-12,PHARM02,PA010,스포트겔 스프레이,일반의약품,진통소염제,spray,207,77,58,97
2023-12,PHARM02,SA006,소독거즈백,의약외품,방역용품,pack,106,65,318,79
2023-12,PHARM02,OG003,칼디정,일반의약품,기타_일반의약품,box,167,86,307,110
2023-12,PHARM01,HB009,하이드랄라진정,전문의약품,고혈압_치료제,box,17,11,200,17
2023-12,PHARM02,AB003,에리트로마이신정,전문의약품,항생제,box,192,76,351,122
2023-12,PHARM02,HB010,투탑스정,전문의약품,고혈압_치료제,box,189,69,227,117
2023-12,PHARM02,HS001,유한 손소독제 젤,의약외품,손소독제,gel,88,51,336,81
2023-12,PHARM01,MM003,모션캡슐,일반의약품,멀미약,box,28,11,289,19
2023-12,PHARM01,DM007,아카보스정,전문의약품,당뇨병_치료제,box,24,11,189,15
2023-12,PHARM02,NP003,퀘티아핀정,전문의약품,정신신경용제,box,140,51,141,64
2023-12,PHARM02,OE002,스킨프로텍터,의약외품,기타_의약외품,tube,47,23,272,40
2023-12,PHARM01,NP001,에스시탈로프람정,전문의약품,정신신경용제,box,94,34,344,52
2023-12,PHARM01,EX010,아크네 스팟겔,일반의약품,외용제,tube,193,71,167,115
2023-12,PHARM01,DG009,엔자임파우더,일반의약품,소화제,sachet,200,77,306,135
2023-12,PHARM01,MK010,블랙 마스크 중형,의약외품,마스크,pack,74,25,79,44
2023-12,PHARM01,AN002,펜잘큐정,일반의약품,해열진통제,box,191,76,86,133
2023-12,PHARM01,AB008,클래리스로마이신정,전문의약품,항생제,box,191,66,110,86
2023-12,PHARM02,AB004,레보플록사신정,전문의약품,항생제,box,62,29,224,50
2023-12,PHARM02,DS003,키즈지사시럽,일반의약품,지사제,bottle,160,62,137,82
2023-12,PHARM02,TH002,이어체온계,의약외품,체온계,unit,61,23,230,30
2023-12,PHARM02,AC008,파클리탁셀주,전문의약품,항암제,vial,54,28,150,44
2023-12,PHARM01,SA004,멸균장갑,의약외품,방역용품,box,89,50,103,88
2023-12,PHARM01,DG003,가스모틴정,일반의약품,소화제,box,208,73,301,97
2023-12,PHARM01,DS006,디아리톨정,일반의약품,지사제,box,150,50,365,63
2023-12,PHARM01,HB007,카프토프릴정,전문의약품,고혈압_치료제,box,95,48,78,72
2023-12,PHARM01,BD010,클린밴드,의약외품,밴드_반창고,box,46,30,211,52
2023-12,PHARM01,DM010,다파-메트정,전문의약품,당뇨병_치료제,box,35,15,320,24
2023-12,PHARM02,AC003,독소루비신주,전문의약품,항암제,vial,255,94,170,134
2023-12,PHARM01,TH001,전자체온계,의약외품,체온계,unit,109,48,168,76
2023-12,PHARM01,DM008,글리메-메트정,전문의약품,당뇨병_치료제,box,174,79,264,110
2023-12,PHARM02,EX007,클로트리마졸크림,일반의약품,외용제,tube,76,33,190,56
2023-12,PHARM02,TH010,스마트체온계,의약외품,체온계,unit,158,65,130,81
2023-12,PHARM02,MK010,블랙 마스크 중형,의약외품,마스크,pack,85,35,44,44
2023-12,PHARM01,AB001,아목시실린캡슐,전문의약품,항생제,box,92,50,278,65
2023-12,PHARM02,OC001,가그린 오리지널,의약외품,구강청결제,bottle,123,49,272,86
2023-12,PHARM02,MK002,KF80 마스크 소형,의약외품,마스크,pack,68,33,305,43
2023-12,PHARM02,AN004,게보린정,일반의약품,해열진통제,box,60,21,314,36
2023-12,PHARM01,DG010,트리몰정,일반의약품,소화제,box,60,26,94,34
2023-12,PHARM01,DG002,베아제정,일반의약품,소화제,box,57,23,103,40
2023-12,PHARM02,HT009,키즈부루펜시럽,일반의약품,해열진통제,bottle,65,23,73,29
2023-12,PHARM02,AC005,게피티닙정,전문의약품,항암제,box,113,46,136,60
2023-12,PHARM02,HT004,게보린정,일반의약품,해열진통제,box,38,14,338,21
2023-12,PHARM01,MM005,롱액션멀미정,일반의약품,멀미약,box,117,70,78,118
2023-12,PHARM01,OP006,리스페리돈정,전문의약품,기타_전문의약품,box,177,79,302,120
2023-12,PHARM02,CG005,벤포라민시럽,일반의약품,감기약,bottle,152,70,156,125
2023-12,PHARM01,AN010,케토날캡슐,일반의약품,해열진통제,box,203,70,241,106
2023-12,PHARM02,HS008,라지 핸드스프레이,의약외품,손소독제,spray,89,48,344,69
2023-12,PHARM02,HT002,펜잘큐정,일반의약품,해열진통제,box,212,71,108,125
2023-12,PHARM01,NP004,알프라졸람정,전문의약품,정신신경용제,box,89,31,226,44
2023-12,PHARM01,OG006,써큐란정,일반의약품,기타_일반의약품,box,39,25,353,43
2023-12,PHARM01,DM001,글리메피리드정,전문의약품,당뇨병_치료제,box,103,46,193,68
2023-12,PHARM01,DM009,시타-메트정,전문의약품,당뇨병_치료제,box,170,62,294,99
2023-12,PHARM02,OP003,졸피뎀정,전문의약품,기타_전문의약품,box,49,29,349,48
2023-12,PHARM01,HB006,엑스포지정,전문의약품,고혈압_치료제,box,36,17,76,27
2023-12,PHARM01,SA008,메디가운,의약외품,방역용품,unit,52,23,249,35
2023-12,PHARM01,HS007,센서티브 세니타이저,의약외품,손소독제,gel,53,29,337,50
2023-12,PHARM01,AN006,챔프시럽,일반의약품,해열진통제,bottle,160,70,67,120
2023-12,PHARM01,DG006,디제정,일반의약품,소화제,box,193,65,65,79
2023-12,PHARM01,DS005,카올린정,일반의약품,지사제,box,74,25,156,31
2023-12,PHARM01,PA004,제일파스,일반의약품,진통소염제,patch,92,31,133,44
2023-12,PHARM01,OC006,후라보노 구강청결제,의약외품,구강청결제,bottle,119,62,198,103
2023-12,PHARM01,CG010,코푸시럽,일반의약품,감기약,bottle,88,52,309,76
2023-12,PHARM01,TH004,수은온도계,의약외품,체온계,unit,106,49,140,66
2023-12,PHARM01,DS009,스톱디정,일반의약품,지사제,box,128,61,221,90
2023-12,PHARM02,EX001,포비돈요오드액,일반의약품,외용제,bottle,166,60,343,83
2023-12,PHARM01,HS006,메디컬 세니겔,의약외품,손소독제,gel,86,42,249,53
2023-12,PHARM01,NP003,퀘티아핀정,전문의약품,정신신경용제,box,22,10,263,17
2024-01,PHARM02,TH010,스마트체온계,의약외품,체온계,unit,133,72,345,126
2024-01,PHARM01,DM007,아카보스정,전문의약품,당뇨병_치료제,box,30,10,81,13
2024-01,PHARM02,OP003,졸피뎀정,전문의약품,기타_전문의약품,box,94,34,115,44
2024-01,PHARM01,SA008,메디가운,의약외품,방역용품,unit,76,26,300,38
2024-01,PHARM02,NP003,퀘티아핀정,전문의약품,정신신경용제,box,198,84,134,104
2024-01,PHARM01,DG002,베아제정,일반의약품,소화제,box,40,20,287,35
2024-01,PHARM02,MK010,블랙 마스크 중형,의약외품,마스크,pack,68,30,106,38
2024-01,PHARM02,EX007,클로트리마졸크림,일반의약품,외용제,tube,66,29,105,50
2024-01,PHARM02,AC003,독소루비신주,전문의약품,항암제,vial,117,74,147,102
2024-01,PHARM02,DS003,키즈지사시럽,일반의약품,지사제,bottle,172,59,325,95
2024-01,PHARM01,AB001,아목시실린캡슐,전문의약품,항생제,box,100,66,37,117
2024-01,PHARM01,OG006,써큐란정,일반의약품,기타_일반의약품,box,44,24,352,34
2024-01,PHARM01,HS006,메디컬 세니겔,의약외품,손소독제,gel,62,41,303,50
2024-01,PHARM02,AN002,펜잘큐정,일반의약품,해열진통제,box,29,16,189,23
2024-01,PHARM02,OE002,스킨프로텍터,의약외품,기타_의약외품,tube,107,42,178,66
2024-01,PHARM02,SA001,락스플러스 스프레이,의약외품,방역용품,bottle,108,38,197,57
2024-01,PHARM01,OE001,헬스밴드,의약외품,기타_의약외품,box,196,72,105,105
2024-01,PHARM02,NP008,클로자핀정,전문의약품,정신신경용제,box,47,27,326,45
2024-01,PHARM02,OC002,클리오덴트,의약외품,구강청결제,bottle,59,30,191,49
2024-01,PHARM02,AC005,게피티닙정,전문의약품,항암제,box,69,44,74,74
2024-01,PHARM02,OG003,칼디정,일반의약품,기타_일반의약품,box,114,62,290,84
2024-01,PHARM01,MM003,모션캡슐,일반의약품,멀미약,box,15,9,154,12
2024-01,PHARM01,DS009,스톱디정,일반의약품,지사제,box,140,85,345,111
2024-01,PHARM02,MK003,비말차단 마스크,의약외품,마스크,pack,115,46,236,82
2024-01,PHARM02,PA006,브루펜플러스정,일반의약품,진통소염제,box,115,47,346,80
2024-01,PHARM02,OC001,가그린 오리지널,의약외품,구강청결제,bottle,107,50,58,66
2024-01,PHARM01,OP006,리스페리돈정,전문의약품,기타_전문의약품,box,159,85,256,117
2024-01,PHARM01,DG006,디제정,일반의약품,소화제,box,195,81,127,126
2024-01,PHARM01,DM009,시타-메트정,전문의약품,당뇨병_치료제,box,109,47,135,59
2024-01,PHARM01,DM010,다파-메트정,전문의약품,당뇨병_치료제,box,34,18,182,22
2024-01,PHARM01,MK010,블랙 마스크 중형,의약외품,마스크,pack,50,18,123,31
2024-01,PHARM01,AN002,펜잘큐정,일반의약품,해열진통제,box,120,79,109,120
2024-01,PHARM01,AB008,클래리스로마이신정,전문의약품,항생제,box,160,63,155,97
2024-01,PHARM01,HS007,센서티브 세니타이저,의약외품,손소독제,gel,72,25,341,38
2024-01,PHARM01,NP003,퀘티아핀정,전문의약품,정신신경용제,box,42,14,82,17
2024-01,PHARM01,SA004,멸균장갑,의약외품,방역용품,box,129,59,171,90
2024-01,PHARM02,AC008,파클리탁셀주,전문의약품,항암제,vial,127,46,293,55
2024-01,PHARM01,HB007,카프토프릴정,전문의약품,고혈압_치료제,box,122,60,272,105
2024-01,PHARM01,DG003,가스모틴정,일반의약품,소화제,box,180,70,250,88
2024-01,PHARM01,DS006,디아리톨정,일반의약품,지사제,box,125,47,240,78
2024-01,PHARM02,HT004,게보린정,일반의약품,해열진통제,box,30,10,186,16
2024-01,PHARM01,PA004,제일파스,일반의약품,진통소염제,patch,50,26,108,40
2024-01,PHARM01,NP004,알프라졸람정,전문의약품,정신신경용제,box,49,32,52,51
2024-01,PHARM01,EX010,아크네 스팟겔,일반의약품,외용제,tube,206,75,96,123
2024-01,PHARM01,NP001,에스시탈로프람정,전문의약품,정신신경용제,box,67,32,340,51
2024-01,PHARM01,DG009,엔자임파우더,일반의약품,소화제,sachet,147,58,34,100
2024-01,PHARM02,EX001,포비돈요오드액,일반의약품,외용제,bottle,173,101,232,165
2024-01,PHARM02,SA006,소독거즈백,의약외품,방역용품,pack,141,81,199,105
2024-01,PHARM01,OC006,후라보노 구강청결제,의약외품,구강청결제,bottle,98,43,221,57
2024-01,PHARM02,AN004,게보린정,일반의약품,해열진통제,box,41,21,120,34
2024-01,PHARM01,AN006,챔프시럽,일반의약품,해열진통제,bottle,104,59,123,94
2024-01,PHARM02,TH002,이어체온계,의약외품,체온계,unit,65,24,75,42
2024-01,PHARM01,DM008,글리메-메트정,전문의약품,당뇨병_치료제,box,214,90,88,154
2024-01,PHARM02,HT009,키즈부루펜시럽,일반의약품,해열진통제,bottle,53,23,100,31
2024-01,PHARM01,MM005,롱액션멀미정,일반의약품,멀미약,box,84,41,226,56
2024-01,PHARM01,DM001,글리메피리드정,전문의약품,당뇨병_치료제,box,181,81,89,141
2024-01,PHARM02,CG005,벤포라민시럽,일반의약품,감기약,bottle,163,77,32,130
2024-01,PHARM01,TH001,전자체온계,의약외품,체온계,unit,137,47,340,76
2024-01,PHARM01,AN010,케토날캡슐,일반의약품,해열진통제,box,75,46,253,77
2024-01,PHARM02,AB004,레보플록사신정,전문의약품,항생제,box,62,29,39,39
2024-01,PHARM01,DG010,트리몰정,일반의약품,소화제,box,86,33,245,49
2024-01,PHARM02,MK002,KF80 마스크 소형,의약외품,마스크,pack,63,26,43,34
2024-01,PHARM02,HB010,투탑스정,전문의약품,고혈압_치료제,box,116,50,89,79
2024-01,PHARM01,BD010,클린밴드,의약외품,밴드_반창고,box,38,20,76,30
2024-01,PHARM02,DG005,겔포스엠액,일반의약품,소화제,bottle,68,24,282,40
2024-01,PHARM02,HT002,펜잘큐정,일반의약품,해열진통제,box,242,93,94,136
2024-01,PHARM02,HS008,라지 핸드스프레이,의약외품,손소독제,spray,181,64,88,106
2024-01,PHARM01,SA007,방진마스크,의약외품,방역용품,pack,98,60,352,94
2024-01,PHARM01,HB006,엑스포지정,전문의약품,고혈압_치료제,box,24,15,177,19
2024-01,PHARM02,HT005,탁센정,일반의약품,해열진통제,box,205,72,120,90
2024-01,PHARM02,HS001,유한 손소독제 젤,의약외품,손소독제,gel,147,53,134,76
2024-01,PHARM02,PA010,스포트겔 스프레이,일반의약품,진통소염제,spray,114,76,337,94
2024-01,PHARM01,CG010,코푸시럽,일반의약품,감기약,bottle,129,54,189,78
2024-01,PHARM01,BD001,박카스밴드,의약외품,밴드_반창고,box,177,73,283,97
2024-01,PHARM02,BD001,박카스밴드,의약외품,밴드_반창고,box,93,37,345,54
2024-01,PHARM01,TH007,키즈이어체온계,의약외품,체온계,unit,73,31,260,41
2024-01,PHARM01,DS005,카올린정,일반의약품,지사제,box,113,40,33,63
2024-01,PHARM01,TH004,수은온도계,의약외품,체온계,unit,57,30,47,49
2024-01,PHARM01,HB009,하이드랄라진정,전문의약품,고혈압_치료제,box,13,9,332,13
2024-01,PHARM02,AB003,에리트로마이신정,전문의약품,항생제,box,174,73,197,98
2024-02,PHARM01,BD001,박카스밴드,의약외품,밴드_반창고,box,88,54,326,66
2024-02,PHARM01,AN006,챔프시럽,일반의약품,해열진통제,bottle,92,56,175,67
2024-02,PHARM02,PA006,브루펜플러스정,일반의약품,진통소염제,box,79,43,82,61
2024-02,PHARM02,AN004,게보린정,일반의약품,해열진통제,box,23,13,65,19
2024-02,PHARM01,HS007,센서티브 세니타이저,의약외품,손소독제,gel,67,29,264,52
2024-02,PHARM01,SA004,멸균장갑,의약외품,방역용품,box,220,80,251,107
2024-02,PHARM02,TH010,스마트체온계,의약외품,체온계,unit,153,57,39,83
2024-02,PHARM02,AC003,독소루비신주,전문의약품,항암제,vial,238,95,295,140
2024-02,PHARM02,HS001,유한 손소독제 젤,의약외품,손소독제,gel,157,53,65,65
2024-02,PHARM01,NP004,알프라졸람정,전문의약품,정신신경용제,box,62,32,105,54
2024-02,PHARM01,AB001,아목시실린캡슐,전문의약품,항생제,box,125,64,235,78
2024-02,PHARM02,BD001,박카스밴드,의약외품,밴드_반창고,box,109,40,188,60
2024-02,PHARM02,OE002,스킨프로텍터,의약외품,기타_의약외품,tube,85,42,59,55
2024-02,PHARM01,HS006,메디컬 세니겔,의약외품,손소독제,gel,142,48,53,62
2024-02,PHARM01,DS005,카올린정,일반의약품,지사제,box,102,39,360,49
2024-02,PHARM01,EX010,아크네 스팟겔,일반의약품,외용제,tube,149,67,359,117
2024-02,PHARM01,OC006,후라보노 구강청결제,의약외품,구강청결제,bottle,122,62,107,101
2024-02,PHARM01,DM007,아카보스정,전문의약품,당뇨병_치료제,box,21,11,197,18
2024-02,PHARM02,OP003,졸피뎀정,전문의약품,기타_전문의약품,box,98,34,59,47
2024-02,PHARM02,MK010,블랙 마스크 중형,의약외품,마스크,pack,71,43,70,52
2024-02,PHARM02,OC001,가그린 오리지널,의약외품,구강청결제,bottle,89,48,177,61
2024-02,PHARM01,DG002,베아제정,일반의약품,소화제,box,38,18,233,26
2024-02,PHARM01,DM010,다파-메트정,전문의약품,당뇨병_치료제,box,48,17,113,20
2024-02,PHARM01,MK010,블랙 마스크 중형,의약외품,마스크,pack,35,23,208,35
2024-02,PHARM01,HB006,엑스포지정,전문의약품,고혈압_치료제,box,49,21,179,34
2024-02,PHARM02,MK002,KF80 마스크 소형,의약외품,마스크,pack,65,28,114,36
2024-02,PHARM02,HS008,라지 핸드스프레이,의약외품,손소독제,spray,173,58,135,100
2024-02,PHARM01,DG006,디제정,일반의약품,소화제,box,261,96,148,141
2024-02,PHARM01,AN002,펜잘큐정,일반의약품,해열진통제,box,126,77,232,103
2024-02,PHARM02,NP003,퀘티아핀정,전문의약품,정신신경용제,box,117,69,360,102
2024-02,PHARM01,SA008,메디가운,의약외품,방역용품,unit,73,34,90,56
2024-02,PHARM02,HT002,펜잘큐정,일반의약품,해열진통제,box,96,57,114,101
2024-02,PHARM02,EX001,포비돈요오드액,일반의약품,외용제,bottle,168,94,263,144
2024-02,PHARM02,AB004,레보플록사신정,전문의약품,항생제,box,49,31,83,37
2024-02,PHARM01,AB008,클래리스로마이신정,전문의약품,항생제,box,140,59,97,75
2024-02,PHARM02,EX007,클로트리마졸크림,일반의약품,외용제,tube,85,42,312,62
2024-02,PHARM01,OP006,리스페리돈정,전문의약품,기타_전문의약품,box,123,52,363,64
2024-02,PHARM01,OG006,써큐란정,일반의약품,기타_일반의약품,box,104,40,34,60
2024-02,PHARM01,CG010,코푸시럽,일반의약품,감기약,bottle,189,72,210,122
2024-02,PHARM01,HB009,하이드랄라진정,전문의약품,고혈압_치료제,box,30,10,116,15
2024-02,PHARM01,DM009,시타-메트정,전문의약품,당뇨병_치료제,box,120,59,217,81
2024-02,PHARM02,TH002,이어체온계,의약외품,체온계,unit,54,28,203,35
2024-02,PHARM01,TH004,수은온도계,의약외품,체온계,unit,134,46,256,74
2024-02,PHARM02,AN002,펜잘큐정,일반의약품,해열진통제,box,38,14,61,20
2024-02,PHARM01,DM001,글리메피리드정,전문의약품,당뇨병_치료제,box,157,65,137,90
2024-02,PHARM02,OG003,칼디정,일반의약품,기타_일반의약품,box,179,74,327,107
2024-02,PHARM02,AC005,게피티닙정,전문의약품,항암제,box,74,43,363,74
2024-02,PHARM01,NP003,퀘티아핀정,전문의약품,정신신경용제,box,16,10,292,13
2024-02,PHARM01,TH001,전자체온계,의약외품,체온계,unit,114,53,167,85
2024-02,PHARM01,DS006,디아리톨정,일반의약품,지사제,box,171,65,351,85
2024-02,PHARM01,MM003,모션캡슐,일반의약품,멀미약,box,20,11,227,17
2024-02,PHARM02,AB003,에리트로마이신정,전문의약품,항생제,box,182,68,285,118
2024-02,PHARM02,HT004,게보린정,일반의약품,해열진통제,box,21,9,31,12
2024-02,PHARM01,DS009,스톱디정,일반의약품,지사제,box,121,50,314,73
2024-02,PHARM02,OC002,클리오덴트,의약외품,구강청결제,bottle,74,27,321,48
2024-02,PHARM01,AN010,케토날캡슐,일반의약품,해열진통제,box,91,56,359,94
2024-02,PHARM02,PA010,스포트겔 스프레이,일반의약품,진통소염제,spray,103,59,286,101
2024-02,PHARM01,DG010,트리몰정,일반의약품,소화제,box,84,29,276,48
2024-02,PHARM02,MK003,비말차단 마스크,의약외품,마스크,pack,130,63,335,101
2024-02,PHARM01,BD010,클린밴드,의약외품,밴드_반창고,box,33,20,136,24
2024-02,PHARM01,PA004,제일파스,일반의약품,진통소염제,patch,78,27,52,41
2024-02,PHARM02,CG005,벤포라민시럽,일반의약품,감기약,bottle,224,84,83,135
2024-02,PHARM02,SA006,소독거즈백,의약외품,방역용품,pack,161,83,56,109
2024-02,PHARM01,TH007,키즈이어체온계,의약외품,체온계,unit,53,33,208,43
2024-02,PHARM02,HB010,투탑스정,전문의약품,고혈압_치료제,box,105,58,247,79
2024-02,PHARM01,DG003,가스모틴정,일반의약품,소화제,box,125,46,154,77
2024-02,PHARM02,NP008,클로자핀정,전문의약품,정신신경용제,box,62,22,315,26
2024-02,PHARM02,DG005,겔포스엠액,일반의약품,소화제,bottle,91,31,172,50
2024-02,PHARM01,OE001,헬스밴드,의약외품,기타_의약외품,box,176,68,308,112
2024-02,PHARM01,NP001,에스시탈로프람정,전문의약품,정신신경용제,box,101,48,205,71
2024-02,PHARM02,HT009,키즈부루펜시럽,일반의약품,해열진통제,bottle,50,17,287,26
2024-02,PHARM02,AC008,파클리탁셀주,전문의약품,항암제,vial,75,44,175,71
2024-02,PHARM02,SA001,락스플러스 스프레이,의약외품,방역용품,bottle,80,38,62,55
2024-02,PHARM02,DS003,키즈지사시럽,일반의약품,지사제,bottle,102,65,151,107
2024-02,PHARM01,DG009,엔자임파우더,일반의약품,소화제,sachet,131,70,139,109
2024-02,PHARM01,MM005,롱액션멀미정,일반의약품,멀미약,box,158,59,63,102
2024-02,PHARM02,HT005,탁센정,일반의약품,해열진통제,box,155,63,256,109
2024-02,PHARM01,HB007,카프토프릴정,전문의약품,고혈압_치료제,box,71,47,88,81
2024-02,PHARM01,DM008,글리메-메트정,전문의약품,당뇨병_치료제,box,198,66,313,95
2024-02,PHARM01,SA007,방진마스크,의약외품,방역용품,pack,170,59,81,101
2024-03,PHARM01,HB006,엑스포지정,전문의약품,고혈압_치료제,box,52,23,210,30
2024-03,PHARM01,DM008,글리메-메트정,전문의약품,당뇨병_치료제,box,177,86,200,146
2024-03,PHARM01,SA007,방진마스크,의약외품,방역용품,pack,96,61,329,100
2024-03,PHARM01,EX010,아크네 스팟겔,일반의약품,외용제,tube,103,67,199,81
2024-03,PHARM02,MK002,KF80 마스크 소형,의약외품,마스크,pack,59,21,160,25
2024-03,PHARM02,HS001,유한 손소독제 젤,의약외품,손소독제,gel,152,55,352,71
2024-03,PHARM02,HT009,키즈부루펜시럽,일반의약품,해열진통제,bottle,21,13,333,17
2024-03,PHARM02,OC001,가그린 오리지널,의약외품,구강청결제,bottle,68,32,78,45
2024-03,PHARM01,AN010,케토날캡슐,일반의약품,해열진통제,box,135,47,64,76
2024-03,PHARM02,CG005,벤포라민시럽,일반의약품,감기약,bottle,138,60,283,76
2024-03,PHARM01,AN006,챔프시럽,일반의약품,해열진통제,bottle,98,44,338,73
2024-03,PHARM01,NP003,퀘티아핀정,전문의약품,정신신경용제,box,22,9,275,11
2024-03,PHARM02,AB004,레보플록사신정,전문의약품,항생제,box,59,33,114,51
2024-03,PHARM02,PA010,스포트겔 스프레이,일반의약품,진통소염제,spray,94,63,49,102
2024-03,PHARM01,DM009,시타-메트정,전문의약품,당뇨병_치료제,box,126,44,277,60
2024-03,PHARM01,DG009,엔자임파우더,일반의약품,소화제,sachet,151,54,232,82
2024-03,PHARM01,DM001,글리메피리드정,전문의약품,당뇨병_치료제,box,188,71,230,117
2024-03,PHARM02,TH002,이어체온계,의약외품,체온계,unit,72,27,96,37
2024-03,PHARM01,TH007,키즈이어체온계,의약외품,체온계,unit,147,51,160,67
2024-03,PHARM02,DS003,키즈지사시럽,일반의약품,지사제,bottle,135,59,226,100
2024-03,PHARM01,OP006,리스페리돈정,전문의약품,기타_전문의약품,box,237,82,61,138
2024-03,PHARM02,AC005,게피티닙정,전문의약품,항암제,box,108,37,113,45
2024-03,PHARM01,MM005,롱액션멀미정,일반의약품,멀미약,box,84,53,272,79
2024-03,PHARM01,OC006,후라보노 구강청결제,의약외품,구강청결제,bottle,111,60,275,85
2024-03,PHARM02,HT002,펜잘큐정,일반의약품,해열진통제,box,71,41,95,60
2024-03,PHARM01,TH001,전자체온계,의약외품,체온계,unit,119,43,194,59
2024-03,PHARM01,NP001,에스시탈로프람정,전문의약품,정신신경용제,box,78,46,191,76
2024-03,PHARM02,EX001,포비돈요오드액,일반의약품,외용제,bottle,238,91,93,141
2024-03,PHARM01,DM010,다파-메트정,전문의약품,당뇨병_치료제,box,35,21,216,34
2024-03,PHARM02,AN004,게보린정,일반의약품,해열진통제,box,21,11,257,15
2024-03,PHARM01,DG010,트리몰정,일반의약품,소화제,box,54,25,234,44
2024-03,PHARM01,DS009,스톱디정,일반의약품,지사제,box,145,66,264,107
2024-03,PHARM01,HS007,센서티브 세니타이저,의약외품,손소독제,gel,117,41,204,60
2024-03,PHARM01,MM003,모션캡슐,일반의약품,멀미약,box,12,8,159,12
2024-03,PHARM01,DS006,디아리톨정,일반의약품,지사제,box,102,46,75,60
2024-03,PHARM01,NP004,알프라졸람정,전문의약품,정신신경용제,box,98,39,132,63
2024-03,PHARM02,OE002,스킨프로텍터,의약외품,기타_의약외품,tube,46,30,55,38
2024-03,PHARM01,AB001,아목시실린캡슐,전문의약품,항생제,box,138,75,279,117
2024-03,PHARM01,HS006,메디컬 세니겔,의약외품,손소독제,gel,153,52,323,85
2024-03,PHARM01,TH004,수은온도계,의약외품,체온계,unit,78,43,126,63
2024-03,PHARM02,AN002,펜잘큐정,일반의약품,해열진통제,box,24,12,35,18
2024-03,PHARM01,PA004,제일파스,일반의약품,진통소염제,patch,52,29,295,47
2024-03,PHARM02,OG003,칼디정,일반의약품,기타_일반의약품,box,180,78,64,111
2024-03,PHARM02,OP003,졸피뎀정,전문의약품,기타_전문의약품,box,54,23,76,34
2024-03,PHARM02,AC008,파클리탁셀주,전문의약품,항암제,vial,114,41,265,55
2024-03,PHARM02,DG005,겔포스엠액,일반의약품,소화제,bottle,30,20,96,32
2024-03,PHARM01,DG003,가스모틴정,일반의약품,소화제,box,212,79,129,111
2024-03,PHARM01,OE001,헬스밴드,의약외품,기타_의약외품,box,96,56,58,82
2024-03,PHARM01,DS005,카올린정,일반의약품,지사제,box,102,40,171,54
2024-03,PHARM01,OG006,써큐란정,일반의약품,기타_일반의약품,box,49,28,287,37
2024-03,PHARM02,NP008,클로자핀정,전문의약품,정신신경용제,box,33,22,194,36
2024-03,PHARM01,HB007,카프토프릴정,전문의약품,고혈압_치료제,box,134,60,174,87
2024-03,PHARM02,SA001,락스플러스 스프레이,의약외품,방역용품,bottle,79,53,66,75
2024-03,PHARM02,HT004,게보린정,일반의약품,해열진통제,box,26,11,129,17
2024-03,PHARM02,OC002,클리오덴트,의약외품,구강청결제,bottle,62,24,149,36
2024-03,PHARM02,PA006,브루펜플러스정,일반의약품,진통소염제,box,87,30,78,49
2024-03,PHARM01,BD010,클린밴드,의약외품,밴드_반창고,box,46,21,354,36
